mlp
2024-08-18 15:39:36.389729: Remain 1584 Samples, max category conditions [38], timestep  999
2024-08-18 15:55:51.912984: Remain 3 Samples, max category conditions [38], timestep  444
2024-08-18 15:55:51.999523: Remain 3 Samples, max category conditions [38], timestep  443
2024-08-18 15:55:52.087105: Remain 3 Samples, max category conditions [38], timestep  442
2024-08-18 15:55:52.175684: Remain 3 Samples, max category conditions [38], timestep  441
2024-08-18 15:55:52.263255: Remain 3 Samples, max category conditions [38], timestep  440
2024-08-18 15:55:52.350350: Remain 3 Samples, max category conditions [38], timestep  439
2024-08-18 15:55:52.437915: Remain 3 Samples, max category conditions [38], timestep  438
2024-08-18 15:55:52.525956: Remain 3 Samples, max category conditions [38], timestep  437
2024-08-18 15:55:52.613530: Remain 3 Samples, max category conditions [38], timestep  436
2024-08-18 15:55:52.702077: Remain 3 Samples, max category conditions [38], timestep  435
2024-08-18 15:55:52.789621: Remain 3 Samples, max category conditions [38], timestep  434
2024-08-18 15:55:52.877263: Remain 3 Samples, max category conditions [38], timestep  433
2024-08-18 15:55:52.965774: Remain 3 Samples, max category conditions [38], timestep  432
2024-08-18 15:55:53.054279: Remain 3 Samples, max category conditions [38], timestep  431
2024-08-18 15:55:53.141858: Remain 3 Samples, max category conditions [38], timestep  430
2024-08-18 15:55:53.228858: Remain 3 Samples, max category conditions [38], timestep  429
2024-08-18 15:55:53.316433: Remain 3 Samples, max category conditions [38], timestep  428
2024-08-18 15:55:53.404045: Remain 3 Samples, max category conditions [38], timestep  427
2024-08-18 15:55:53.491122: Remain 3 Samples, max category conditions [38], timestep  426
2024-08-18 15:55:53.580663: Remain 3 Samples, max category conditions [38], timestep  425
2024-08-18 15:55:53.668206: Remain 3 Samples, max category conditions [38], timestep  424
2024-08-18 15:55:53.756782: Remain 3 Samples, max category conditions [38], timestep  423
2024-08-18 15:55:53.845390: Remain 3 Samples, max category conditions [38], timestep  422
2024-08-18 15:55:53.932977: Remain 3 Samples, max category conditions [38], timestep  421
2024-08-18 15:55:54.020002: Remain 3 Samples, max category conditions [38], timestep  420
2024-08-18 15:55:54.110574: Remain 3 Samples, max category conditions [38], timestep  419
2024-08-18 15:55:54.198181: Remain 3 Samples, max category conditions [38], timestep  418
2024-08-18 15:55:54.285793: Remain 3 Samples, max category conditions [38], timestep  417
2024-08-18 15:55:54.373269: Remain 3 Samples, max category conditions [38], timestep  416
2024-08-18 15:55:54.460845: Remain 3 Samples, max category conditions [38], timestep  415
2024-08-18 15:55:54.548452: Remain 3 Samples, max category conditions [38], timestep  414
2024-08-18 15:55:54.634978: Remain 3 Samples, max category conditions [38], timestep  413
2024-08-18 15:55:54.723949: Remain 3 Samples, max category conditions [38], timestep  412
2024-08-18 15:55:54.812501: Remain 3 Samples, max category conditions [38], timestep  411
2024-08-18 15:55:54.900099: Remain 3 Samples, max category conditions [38], timestep  410
2024-08-18 15:55:54.987712: Remain 3 Samples, max category conditions [38], timestep  409
2024-08-18 15:55:55.075291: Remain 3 Samples, max category conditions [38], timestep  408
2024-08-18 15:55:55.161799: Remain 3 Samples, max category conditions [38], timestep  407
2024-08-18 15:55:55.249371: Remain 3 Samples, max category conditions [38], timestep  406
2024-08-18 15:55:55.339949: Remain 3 Samples, max category conditions [38], timestep  405
2024-08-18 15:55:55.427014: Remain 3 Samples, max category conditions [38], timestep  404
2024-08-18 15:55:55.514588: Remain 3 Samples, max category conditions [38], timestep  403
2024-08-18 15:55:55.601196: Remain 3 Samples, max category conditions [38], timestep  402
2024-08-18 15:55:55.689777: Remain 3 Samples, max category conditions [38], timestep  401
2024-08-18 15:55:55.777349: Remain 3 Samples, max category conditions [38], timestep  400
2024-08-18 15:55:55.866496: Remain 3 Samples, max category conditions [38], timestep  399
2024-08-18 15:55:55.953108: Remain 3 Samples, max category conditions [38], timestep  398
2024-08-18 15:55:56.041685: Remain 3 Samples, max category conditions [38], timestep  397
2024-08-18 15:55:56.128720: Remain 3 Samples, max category conditions [38], timestep  396
2024-08-18 15:55:56.216296: Remain 3 Samples, max category conditions [38], timestep  395
2024-08-18 15:55:56.303908: Remain 3 Samples, max category conditions [38], timestep  394
2024-08-18 15:55:56.391487: Remain 3 Samples, max category conditions [38], timestep  393
2024-08-18 15:55:56.481059: Remain 3 Samples, max category conditions [38], timestep  392
2024-08-18 15:55:56.568647: Remain 3 Samples, max category conditions [38], timestep  391
2024-08-18 15:55:56.656192: Remain 3 Samples, max category conditions [38], timestep  390
2024-08-18 15:55:56.743837: Remain 3 Samples, max category conditions [38], timestep  389
2024-08-18 15:55:56.831852: Remain 3 Samples, max category conditions [38], timestep  388
2024-08-18 15:55:56.919939: Remain 3 Samples, max category conditions [38], timestep  387
2024-08-18 15:55:57.007481: Remain 3 Samples, max category conditions [38], timestep  386
2024-08-18 15:55:57.095053: Remain 3 Samples, max category conditions [38], timestep  385
2024-08-18 15:55:57.182661: Remain 3 Samples, max category conditions [38], timestep  384
2024-08-18 15:55:57.270269: Remain 3 Samples, max category conditions [38], timestep  383
2024-08-18 15:55:57.357846: Remain 3 Samples, max category conditions [38], timestep  382
2024-08-18 15:55:57.445392: Remain 3 Samples, max category conditions [38], timestep  381
2024-08-18 15:55:57.533393: Remain 3 Samples, max category conditions [38], timestep  380
2024-08-18 15:55:57.622904: Remain 3 Samples, max category conditions [38], timestep  379
2024-08-18 15:55:57.710444: Remain 3 Samples, max category conditions [38], timestep  378
2024-08-18 15:55:57.800019: Remain 3 Samples, max category conditions [38], timestep  377
2024-08-18 15:55:57.888629: Remain 3 Samples, max category conditions [38], timestep  376
2024-08-18 15:55:57.976212: Remain 3 Samples, max category conditions [38], timestep  375
2024-08-18 15:55:58.063789: Remain 3 Samples, max category conditions [38], timestep  374
2024-08-18 15:55:58.151334: Remain 3 Samples, max category conditions [38], timestep  373
2024-08-18 15:55:58.238977: Remain 3 Samples, max category conditions [38], timestep  372
2024-08-18 15:55:58.326012: Remain 3 Samples, max category conditions [38], timestep  371
2024-08-18 15:55:58.414584: Remain 3 Samples, max category conditions [38], timestep  370
2024-08-18 15:55:58.501126: Remain 3 Samples, max category conditions [38], timestep  369
2024-08-18 15:55:58.588639: Remain 3 Samples, max category conditions [38], timestep  368
2024-08-18 15:55:58.677280: Remain 3 Samples, max category conditions [38], timestep  367
2024-08-18 15:55:58.764863: Remain 3 Samples, max category conditions [38], timestep  366
2024-08-18 15:55:58.852369: Remain 3 Samples, max category conditions [38], timestep  365
2024-08-18 15:55:58.939879: Remain 3 Samples, max category conditions [38], timestep  364
2024-08-18 15:55:59.029916: Remain 3 Samples, max category conditions [38], timestep  363
2024-08-18 15:55:59.118458: Remain 3 Samples, max category conditions [38], timestep  362
2024-08-18 15:55:59.206970: Remain 3 Samples, max category conditions [38], timestep  361
2024-08-18 15:55:59.294615: Remain 3 Samples, max category conditions [38], timestep  360
2024-08-18 15:55:59.382152: Remain 3 Samples, max category conditions [38], timestep  359
2024-08-18 15:55:59.469761: Remain 3 Samples, max category conditions [38], timestep  358
2024-08-18 15:55:59.558302: Remain 3 Samples, max category conditions [38], timestep  357
2024-08-18 15:55:59.645880: Remain 3 Samples, max category conditions [38], timestep  356
2024-08-18 15:55:59.733912: Remain 3 Samples, max category conditions [38], timestep  355
2024-08-18 15:55:59.821490: Remain 3 Samples, max category conditions [38], timestep  354
2024-08-18 15:55:59.909100: Remain 3 Samples, max category conditions [38], timestep  353
2024-08-18 15:55:59.996680: Remain 3 Samples, max category conditions [38], timestep  352
2024-08-18 15:56:00.084193: Remain 3 Samples, max category conditions [38], timestep  351
2024-08-18 15:56:00.172800: Remain 3 Samples, max category conditions [38], timestep  350
2024-08-18 15:56:00.261371: Remain 3 Samples, max category conditions [38], timestep  349
2024-08-18 15:56:00.349996: Remain 3 Samples, max category conditions [38], timestep  348
2024-08-18 15:56:00.442132: Remain 3 Samples, max category conditions [38], timestep  347
2024-08-18 15:56:00.530201: Remain 3 Samples, max category conditions [38], timestep  346
2024-08-18 15:56:00.618776: Remain 3 Samples, max category conditions [38], timestep  345
2024-08-18 15:56:00.707354: Remain 3 Samples, max category conditions [38], timestep  344
2024-08-18 15:56:00.794892: Remain 3 Samples, max category conditions [38], timestep  343
2024-08-18 15:56:00.882504: Remain 3 Samples, max category conditions [38], timestep  342
2024-08-18 15:56:00.970113: Remain 3 Samples, max category conditions [38], timestep  341
2024-08-18 15:56:01.058658: Remain 3 Samples, max category conditions [38], timestep  340
2024-08-18 15:56:01.145226: Remain 3 Samples, max category conditions [38], timestep  339
2024-08-18 15:56:01.233271: Remain 3 Samples, max category conditions [38], timestep  338
2024-08-18 15:56:01.320841: Remain 3 Samples, max category conditions [38], timestep  337
2024-08-18 15:56:01.410421: Remain 3 Samples, max category conditions [38], timestep  336
2024-08-18 15:56:01.497468: Remain 3 Samples, max category conditions [38], timestep  335
2024-08-18 15:56:01.584978: Remain 3 Samples, max category conditions [38], timestep  334
2024-08-18 15:56:01.674561: Remain 3 Samples, max category conditions [38], timestep  333
2024-08-18 15:56:01.763166: Remain 3 Samples, max category conditions [38], timestep  332
2024-08-18 15:56:01.849741: Remain 3 Samples, max category conditions [38], timestep  331
2024-08-18 15:56:01.936766: Remain 3 Samples, max category conditions [38], timestep  330
2024-08-18 15:56:02.025307: Remain 3 Samples, max category conditions [38], timestep  329
2024-08-18 15:56:02.111915: Remain 3 Samples, max category conditions [38], timestep  328
2024-08-18 15:56:02.199458: Remain 3 Samples, max category conditions [38], timestep  327
2024-08-18 15:56:02.288068: Remain 3 Samples, max category conditions [38], timestep  326
2024-08-18 15:56:02.375580: Remain 3 Samples, max category conditions [38], timestep  325
2024-08-18 15:56:02.464061: Remain 3 Samples, max category conditions [38], timestep  324
2024-08-18 15:56:02.551679: Remain 3 Samples, max category conditions [38], timestep  323
2024-08-18 15:56:02.640223: Remain 3 Samples, max category conditions [38], timestep  322
2024-08-18 15:56:02.729257: Remain 3 Samples, max category conditions [38], timestep  321
2024-08-18 15:56:02.815768: Remain 3 Samples, max category conditions [38], timestep  320
2024-08-18 15:56:02.905345: Remain 3 Samples, max category conditions [38], timestep  319
2024-08-18 15:56:02.992922: Remain 3 Samples, max category conditions [38], timestep  318
2024-08-18 15:56:03.080422: Remain 3 Samples, max category conditions [38], timestep  317
2024-08-18 15:56:03.167998: Remain 3 Samples, max category conditions [38], timestep  316
2024-08-18 15:56:03.254511: Remain 3 Samples, max category conditions [38], timestep  315
2024-08-18 15:56:03.342088: Remain 3 Samples, max category conditions [38], timestep  314
2024-08-18 15:56:03.430093: Remain 3 Samples, max category conditions [38], timestep  313
2024-08-18 15:56:03.517600: Remain 3 Samples, max category conditions [38], timestep  312
2024-08-18 15:56:03.607144: Remain 3 Samples, max category conditions [38], timestep  311
2024-08-18 15:56:03.695655: Remain 3 Samples, max category conditions [38], timestep  310
2024-08-18 15:56:03.783167: Remain 3 Samples, max category conditions [38], timestep  309
2024-08-18 15:56:03.871360: Remain 3 Samples, max category conditions [38], timestep  308
2024-08-18 15:56:03.958906: Remain 3 Samples, max category conditions [38], timestep  307
2024-08-18 15:56:04.045483: Remain 3 Samples, max category conditions [38], timestep  306
2024-08-18 15:56:04.133457: Remain 3 Samples, max category conditions [38], timestep  305
2024-08-18 15:56:04.220999: Remain 3 Samples, max category conditions [38], timestep  304
2024-08-18 15:56:04.310585: Remain 3 Samples, max category conditions [38], timestep  303
2024-08-18 15:56:04.399088: Remain 3 Samples, max category conditions [38], timestep  302
2024-08-18 15:56:04.486671: Remain 3 Samples, max category conditions [38], timestep  301
2024-08-18 15:56:04.573151: Remain 3 Samples, max category conditions [38], timestep  300
2024-08-18 15:56:04.662726: Remain 3 Samples, max category conditions [38], timestep  299
2024-08-18 15:56:04.750247: Remain 3 Samples, max category conditions [38], timestep  298
2024-08-18 15:56:04.837845: Remain 3 Samples, max category conditions [38], timestep  297
2024-08-18 15:56:04.925391: Remain 3 Samples, max category conditions [38], timestep  296
2024-08-18 15:56:05.012641: Remain 3 Samples, max category conditions [38], timestep  295
2024-08-18 15:56:05.100153: Remain 3 Samples, max category conditions [38], timestep  294
2024-08-18 15:56:05.187697: Remain 3 Samples, max category conditions [38], timestep  293
